name_wt,statuses_count,followers_count,friends_count,favourites_count,listed_count,label
0.0,53939,2223,69,5203,9,0
1.0,31342,1247,731,23783,1,0
1.0,713,399,318,809,0,0
0.21052631578947367,66,7,208,109,0,0
0.42857142857142855,1727,71,70,2138,1,0
0.26666666666666666,25,28,308,27,0,0
0.4,559,79,292,178,0,0
0.0,382,83,226,75,1,0
0.9166666666666666,3647,1829,869,116,98,0
0.5454545454545454,21036,416,67,553,8,0
0.5,1551,129,250,7416,2,0
0.23076923076923078,16179,215,436,248,4,0
0.5789473684210527,463,160,221,11441,4,0
0.4166666666666667,8199,296,285,510,1,0
0.5,5405,76,103,3171,3,0
0.5,8147,1867,456,827,24,0
1.0,2796,409,317,2796,1,0
0.9090909090909091,11538,1007,527,5371,1,0
0.6666666666666666,21417,341,2001,3515,8,0
0.9166666666666666,552,116,379,621,3,0
0.5,27942,1201,897,2404,33,0
0.18181818181818182,1154,44,78,224,1,0
0.2857142857142857,5146,500,477,719,15,0
0.3333333333333333,75903,1183,308,5085,26,0
0.8888888888888888,982,68,265,360,0,0
0.2,11086,673,1200,135,2,0
0.6666666666666666,16,1,25,0,0,0
0.25,498,154,335,718,5,0
0.3333333333333333,4240,254,236,489,0,0
1.0,853,14,30,18,0,0
0.2,14328,277,422,3814,9,0
0.25,9258,1470,1901,990,0,0
0.4,1251,39,22,1014,0,0
0.46153846153846156,3396,104,386,73,3,0
0.42857142857142855,25574,628,364,7561,0,0
0.25,2829,101,128,275,2,0
0.0,10276,428,191,2562,1,0
0.2,19567,1071,504,2178,281,0
0.25,3108,233,1534,701,2,0
0.0,21801,2143,666,10006,3,0
0.5,7364,80,400,159,4,0
1.0,2007,168,133,1203,0,0
0.10526315789473684,54668,2094,2235,85051,49,0
0.3333333333333333,3161,1327,801,3256,3,0
0.0,1523,42,203,525,0,0
0.6,124,78,211,118,2,0
0.0,27397,431,1067,6018,22,0
0.3,1371,257,260,486,0,0
0.3,27962,2688,985,19912,14,0
0.2,1858,74,95,115,0,0
0.18181818181818182,3530,271,253,562,2,0
0.3333333333333333,2763,1383,387,1053,8,0
0.16666666666666666,12489,800,702,14956,7,0
0.1111111111111111,24475,933,1972,4642,40,0
1.0,27763,668,150,4363,7,0
0.0,3673,1524,614,1772,7,0
0.0,676,58,178,70,0,0
0.16666666666666666,30949,7474,1181,23378,5,0
0.25,633,89,330,533,0,0
0.9,96,158,179,39,0,0
0.0,26002,301,153,15736,2,0
0.0,6,3,11,0,0,0
1.0,31000,594,1460,391,41,0
0.2,13578,10885,1529,5593,622,0
0.0,3207,460,121,547,10,0
0.2,111434,10545,168,31856,63,0
0.4,24805,628,391,22077,5,0
0.17647058823529413,12518,195,155,15923,0,0
1.0,22139,449,298,2386,3,0
1.0,101806,910,127,239,6,0
0.3125,1207,354,382,668,0,0
0.42857142857142855,9601,982,1026,7344,1,0
0.21428571428571427,3472,222,246,6949,0,0
0.29411764705882354,13340,244,415,2,4,0
0.5714285714285714,8153,1686,916,570,67,0
0.9333333333333333,31077,1760,30,932,26,0
0.2631578947368421,15831,134,94,6729,1,0
0.5,6,1,21,7,0,0
0.5,41550,6050,2914,32113,93,0
0.5454545454545454,741,56,253,5,2,0
0.3333333333333333,3426,34,161,2759,2,0
1.0,1107,157,171,418,0,0
0.7142857142857143,3737,302,223,3394,0,0
0.9090909090909091,35710,2031,576,849,277,0
0.5789473684210527,3496,82,64,876,0,0
0.9166666666666666,2755,132,174,37,3,0
0.875,3807,442,414,1749,5,0
0.5555555555555556,33724,580,677,9874,0,0
0.46153846153846156,2435,75,96,219,3,0
0.35714285714285715,385,460,19,1,9,0
0.15384615384615385,7863,106,70,3771,0,0
0.55,233,132,194,13,6,0
0.17647058823529413,29842,1436,204,6252,25,0
0.9166666666666666,821,33,326,322,1,0
0.21428571428571427,9678,403,337,225,1,0
0.9,19854,1202,1469,64330,7,0
0.13333333333333333,10380,2351,1708,652,4,0
0.1111111111111111,28412,705,333,315,1,0
0.3076923076923077,25346,1610,1983,322,23,0
0.9166666666666666,3895,341,329,43,7,0
0.0,7959,577,215,667,1,0
0.38461538461538464,5482,436,428,4465,2,0
0.5,2285,58,138,142,4,0
0.2631578947368421,15921,468,261,1723,2,0
0.9333333333333333,2394,860,228,97,52,0
1.0,21651,683,97,295,55,0
0.8235294117647058,35421,786,718,10463,47,0
1.0,24,124,222,0,1,0
0.36363636363636365,3087,220,214,2722,5,0
1.0,3138,371,314,4326,0,0
0.4117647058823529,16949,1549,348,1288,14,0
0.3,12088,275,316,130,11,0
0.0,19502,247,92,610,1,0
0.5,559,404,788,44,1,0
1.0,14,32,173,1,1,0
1.0,16487,362,243,6079,3,0
0.21428571428571427,25278,2404,153,10697,35,0
0.36363636363636365,844,68,140,2105,1,0
0.5,15149,379,296,215,0,0
1.0,12318,317,191,9024,0,0
0.2,2866,69,72,1009,0,0
0.07142857142857142,37548,719,626,1487,4,0
0.3333333333333333,2494,261,253,156,0,0
0.7,2083,110,109,5621,1,0
1.0,7351,710,652,741,1,0
0.29411764705882354,4366,723,487,192,1,0
0.25,17358,1500,464,3125,66,0
0.8,16872,539,438,807,3,0
0.5,10189,160,143,110,1,0
0.9166666666666666,359,109,136,75,7,0
0.16666666666666666,72393,2233,999,13120,5,0
1.0,32797,414,173,11581,2,0
0.7272727272727273,484,70,456,6,4,0
0.6,4146,424,273,1944,2,0
0.3333333333333333,51304,2594,473,5849,43,0
0.4444444444444444,19546,806,738,1555,42,0
0.08333333333333333,4032,216,236,301,16,0
0.125,14445,431,515,1305,2,0
0.6363636363636364,1114,46,59,1380,1,0
0.2727272727272727,5844,245,310,4319,13,0
0.5,119,6007,462,0,0,0
0.9285714285714286,641,216,389,3617,0,0
0.9166666666666666,6074,196,369,731,3,0
0.3684210526315789,4691,322,81,1351,5,0
0.5,25462,1820,1683,2535,3,0
0.8181818181818182,43936,1271,1993,13514,5,0
0.6428571428571429,574,99,197,1,8,0
0.3888888888888889,1985,35,63,902,4,0
0.0,334636,490,262,0,9,0
0.9,59,47,116,201,0,0
0.6666666666666666,1316,147,151,51,0,0
0.35714285714285715,9545,1030,1258,4497,0,0
0.7333333333333333,15914,818,679,9878,2,0
0.25,34479,224,470,28547,16,0
0.3333333333333333,18257,399,466,7682,7,0
0.9090909090909091,25,51,97,5,3,0
0.9090909090909091,410,38,64,302,1,0
0.5,5051,218,950,311,3,0
1.0,17126,400,192,4980,1,0
0.5,2429,199,99,97,3,0
0.1111111111111111,19263,2042,508,12514,11,0
0.25,938,189,409,76,4,0
1.0,538,42,144,123,0,0
0.7142857142857143,3443,93,113,434,0,0
0.07692307692307693,201200,5471,910,1061,25,0
1.0,60020,499,371,85654,7,0
0.9285714285714286,1890,46,165,102,0,0
1.0,1812,50,143,245,4,0
0.3333333333333333,2064,238,247,207,0,0
0.8888888888888888,53126,786,1290,8408,20,0
0.4,2135,77,109,0,4,0
0.4,8564,461,382,3226,0,0
0.6666666666666666,10288,240,270,5920,1,0
0.2,107153,10960,2638,24587,101,0
0.8333333333333334,22763,974,856,357,81,0
0.3333333333333333,34430,2313,77,16435,48,0
0.7857142857142857,17737,531,393,635,2,0
0.5,472,160,723,533,1,0
0.0,2450,109,106,1315,0,0
0.3333333333333333,1284,260,100,142,1,0
0.9375,21937,420,293,3942,5,0
0.2,37990,3551,128,11902,17,0
1.0,1735,82,100,33,3,0
0.9230769230769231,5209,350,791,1304,3,0
0.0,10253,931,441,104,2,0
0.4375,18090,4367,128,39,57,0
0.375,140056,9328,5537,1518,109,0
0.5,7930,45,301,213,0,0
0.5454545454545454,12181,1417,281,1509,115,0
0.5714285714285714,299,21,683,4,0,0
1.0,324,92,171,1538,1,0
0.8,11000,224,195,411,0,0
0.3157894736842105,2895,245,95,4624,0,0
0.35,596,97,125,3779,0,0
0.625,27858,120,113,139,5,0
0.10526315789473684,218,50,303,10,2,0
1.0,666,111,118,929,0,0
0.25,73262,1020,741,16004,5,0
0.7777777777777778,6319,285,295,310,3,0
1.0,16874,224,506,2758,1,0
0.4,14577,803,483,1844,9,0
0.6,875,243,93,432,1,0
0.375,2787,607,882,2179,9,0
0.38461538461538464,18458,221,321,641,2,0
0.45454545454545453,7656,77,107,28,1,0
1.0,64920,1185,96,62249,14,0
0.4,10706,582,447,3877,1,0
0.875,2194,499,226,36,19,0
0.0,5386,149,181,398,11,0
0.9090909090909091,4836,146,137,652,0,0
0.0,556,142,277,400,0,0
0.0,45091,87,74,41503,9,0
0.3333333333333333,144,44,126,203,0,0
0.5454545454545454,6070,2551,1294,4683,6,0
0.0,337,47,71,74,0,0
0.2857142857142857,1061,73,394,138,1,0
0.9090909090909091,9398,481,324,2145,19,0
0.9285714285714286,36166,828,289,474,57,0
1.0,2320,185,321,325,11,0
0.0,3706,876,592,3192,6,0
0.2727272727272727,64,36,452,24,0,0
0.0,17390,378,251,14535,0,0
1.0,21178,418,363,568,0,0
0.7272727272727273,55940,16100,261,402,189,0
0.9166666666666666,839,161,97,474,0,0
0.9333333333333333,24981,881,896,11564,34,0
0.3333333333333333,9011,2488,82,4232,22,0
0.5,43988,826,346,51105,6,0
0.3333333333333333,14184,279,642,3839,6,0
0.8571428571428571,14122,563,517,11266,0,0
0.0,348,22,50,29,0,0
0.45454545454545453,77,13,18,196,0,0
0.45454545454545453,4737,234,333,5511,2,0
1.0,14326,317,935,806,1,0
0.0,34314,30095,697,3230,131,0
0.5714285714285714,748,147,321,4218,0,0
0.0,2276,190,299,4558,1,0
0.7777777777777778,6051,1214,1989,1492,28,0
0.9,184,203,245,479,1,0
0.25,10326,1736,1075,3988,2,0
0.4444444444444444,26476,971,857,23474,6,0
1.0,21434,218,327,760,11,0
1.0,7469,253,541,2650,4,0
0.7894736842105263,430,42,174,52,7,0
0.14285714285714285,1833,59,133,120,2,0
0.631578947368421,1588,299,540,17,8,0
0.7,18035,1620,591,361,72,0
1.0,6678,828,1668,9611,10,0
0.5,30460,826,489,13347,2,0
0.9166666666666666,648,343,536,217,16,0
0.25,20336,369,86,500,1,0
0.9,14792,70,73,8,3,0
0.10526315789473684,41094,476,308,7,4,0
0.21428571428571427,7783,58,97,9,2,0
0.5,34997,1169,546,9676,13,0
0.75,16957,1192,113,11172,8,0
0.9,9369,17392,17414,61,131,0
0.25,3715,322,218,4239,0,0
0.16666666666666666,173,13,64,14,0,0
0.0,28772,317,281,761,2,0
0.75,2770,267,583,819,1,0
0.15,11496,1402,909,0,108,0
0.5384615384615384,3308,105,86,470,2,0
0.18181818181818182,15740,254,250,4636,1,0
0.5,39787,3408,167,25267,63,0
0.75,59933,2866,168,26472,15,0
0.8571428571428571,9342,986,1241,9963,19,0
0.46153846153846156,1298,60,52,999,0,0
0.6,3036,319,158,500,0,0
0.9090909090909091,798,248,342,1415,0,0
0.9,514,190,228,490,0,0
0.18181818181818182,9417,1017,1904,97934,22,0
0.3333333333333333,73778,3178,417,27052,7,0
0.1111111111111111,1921,394,371,519,1,0
0.1111111111111111,5445,224,102,2364,8,0
0.75,36730,261,305,332,2,0
1.0,4329,555,470,6432,2,0
0.4,1767,98,154,14,6,0
1.0,3940,256,206,1746,0,0
0.2,343,113,193,507,0,0
0.25,73477,11043,8067,35829,105,0
0.46153846153846156,151,19,118,10,1,0
0.4,13186,183,222,5726,2,0
0.0,14253,266,166,6836,0,0
0.6363636363636364,6679,589,613,9902,2,0
0.375,6583,202,632,1253,9,0
0.9285714285714286,230,78,153,6,1,0
0.42857142857142855,10642,772,931,355,33,0
0.3333333333333333,35669,311,256,1553,0,0
0.9166666666666666,10269,871,569,10497,0,0
0.9375,1547,672,604,730,5,0
0.6,6758,46,157,2611,2,0
0.0,876,75,52,201,0,0
0.8461538461538461,40639,1154,664,2069,21,0
0.5,22942,436,1649,89,15,0
0.42105263157894735,135552,1585,183,9616,65,0
0.0,26095,674,181,443,5,0
0.3157894736842105,4367,404,1053,5,1,0
0.9090909090909091,5004,196,79,15994,5,0
0.2857142857142857,43,10,13,26,0,0
0.2727272727272727,1618,229,295,560,0,0
0.5,32308,769,692,370,3,0
0.9285714285714286,1503,241,856,60,2,0
0.9090909090909091,373,91,150,9,0,0
0.5714285714285714,7990,584,1775,3261,15,0
0.16666666666666666,28771,858,2000,1039,23,0
0.3333333333333333,10043,1951,750,882,37,0
0.3333333333333333,6244,1253,652,2533,5,0
0.14285714285714285,927,110,706,572,1,0
0.5,5383,214,202,3101,5,0
0.15384615384615385,3160,56,232,366,0,0
0.23076923076923078,2426,78,268,353,3,0
0.2,30833,1519,1993,25614,42,0
0.5384615384615384,3803,386,925,40,13,0
0.2222222222222222,81,49,45,8,2,0
0.5,184,654,394,1216,4,0
0.5,4506,211,206,3122,0,0
0.0,26112,262,1442,61,4,0
0.5454545454545454,32501,4698,2035,9971,2,0
0.25,19221,315,285,2439,2,0
1.0,12502,478,353,28547,0,0
0.4,232546,28726,110,20847,247,0
1.0,216,25,90,3,0,0
0.3333333333333333,202,52,118,77,0,0
0.5,8254,304,304,686,2,0
0.17647058823529413,8353,149,211,310,4,0
0.2222222222222222,3,1,7,1,0,0
0.8333333333333334,5609,298,386,95,23,0
0.2727272727272727,604,27,46,75,0,0
0.625,3858,249,289,9211,0,0
0.5,43738,1011,92,5727,14,0
0.2,17496,2508,190,8495,22,0
0.9230769230769231,36,16,23,101,0,0
0.23529411764705882,24704,300,2000,12269,9,0
0.5333333333333333,1890,46,86,14,11,0
0.125,682,175,154,471,0,0
0.6666666666666666,6923,308,326,21,10,0
0.6428571428571429,563,227,129,55,10,0
0.8461538461538461,67264,582,705,579,85,0
0.0,47857,3291,69,10127,9,0
0.0,18838,129,670,8843,3,0
0.45,10370,127,209,111,4,0
1.0,1082,236,282,61,0,0
0.9090909090909091,8275,3409,96,90,56,0
1.0,96,26,30,21,0,0
0.9230769230769231,11598,299,243,988,6,0
0.4,1847,98,358,478,5,0
0.16666666666666666,104707,13828,252,16812,131,0
0.2727272727272727,5439,342,95,165,12,0
0.3,1310,215,368,1279,4,0
1.0,46586,1187,2002,12271,39,0
1.0,8160,1030,87,1217,8,0
0.0,8822,638,649,504,0,0
1.0,3361,361,670,10832,1,0
0.875,297,7,122,195,0,0
0.4166666666666667,10032,314,628,55,3,0
0.0,27138,1894,539,5344,22,0
0.3333333333333333,19688,1509,805,13140,3,0
0.3684210526315789,1629,244,142,50,5,0
0.75,8648,121,110,1185,0,0
0.25,49779,2571,1094,703,26,0
0.4444444444444444,3090,48,103,519,1,0
0.16666666666666666,3258,170,174,2292,0,0
0.9166666666666666,1684,155,195,1034,1,0
1.0,3157,605,94,204,1,0
1.0,134254,4337,471,74767,27,0
1.0,25636,2970,251,7889,4,0
0.15789473684210525,23040,322,416,2716,1,0
0.8571428571428571,2156,285,225,1086,13,0
0.2222222222222222,1082,88,210,684,0,0
0.0,20438,345,204,4217,3,0
0.2727272727272727,1198,80,357,280,0,0
0.5714285714285714,24676,2049,379,24,23,0
0.0,45786,912,996,26009,55,0
0.42105263157894735,70392,1035,1454,5965,8,0
0.2727272727272727,6939,435,296,12729,2,0
0.1111111111111111,12528,1053,880,332,2,0
0.7272727272727273,29921,564,716,2015,1,0
0.2,781,772,185,23349,4,0
0.9166666666666666,2131,222,162,900,15,0
0.3157894736842105,25739,188,180,28,0,0
0.8888888888888888,1315,372,1032,104,2,0
0.38461538461538464,21,17,26,131,0,0
0.0,10866,238,147,2713,3,0
0.5454545454545454,242,87,241,49,0,0
1.0,1901,138,424,1363,5,0
0.3333333333333333,42562,2734,997,6099,4,0
1.0,2826,108,106,445,2,0
0.0,341,6146,68,1309,31,0
0.2727272727272727,16666,879,779,14178,2,0
0.7777777777777778,24134,295,224,22424,1,0
0.8666666666666667,103,102,60,13,3,0
1.0,2321,147,85,2426,0,0
0.9090909090909091,5244,422,359,4762,2,0
0.1111111111111111,22746,3656,1110,2474,74,0
0.42857142857142855,6227,553,754,445,1,0
0.8888888888888888,3449,259,147,1555,10,0
0.5,23581,2219,2196,10968,5,0
0.9230769230769231,1790,237,330,594,0,0
0.6666666666666666,1243,128,345,70,3,0
0.2857142857142857,2906,466,1997,4934,2,0
0.2222222222222222,97,2,11,1,0,0
0.75,560,139,278,210,4,0
0.2777777777777778,7553,1944,2147,11127,6,0
0.23076923076923078,5095,189,178,2207,5,0
0.5,9979,416,469,1159,6,0
0.75,17460,1723,750,9614,7,0
0.0,9067,66,94,2612,0,0
0.25,19672,944,338,14143,18,0
1.0,4539,236,504,1405,3,0
0.6,77978,3943,451,2523,151,0
0.3,1080,131,519,1058,2,0
0.8,294,15,85,109,0,0
0.0,6384,192,392,5562,3,0
1.0,8684,376,233,1420,2,0
0.4,2725,667,1666,732,2,0
0.75,44987,218,62,1335,5,0
0.09090909090909091,19446,1334,1188,6524,11,0
0.3333333333333333,6122,77,134,42,1,0
0.14285714285714285,13353,273,468,1574,5,0
0.5,1314,369,1223,811,2,0
0.3333333333333333,2321,318,486,288,3,0
0.6666666666666666,19159,352,986,514,7,0
0.7333333333333333,31154,276,365,8510,0,0
0.15384615384615385,25277,4794,525,748,59,0
0.25,177,3,32,815,0,0
1.0,3594,2567,1336,791,16,0
0.35294117647058826,15218,266,282,193,8,0
0.2222222222222222,1811,416,139,370,0,0
0.875,861,70,142,2791,0,0
0.5454545454545454,181,5,49,0,0,0
0.9166666666666666,7983,1325,2000,331,75,0
0.26666666666666666,973,49,191,17,2,0
0.6470588235294118,20563,275,236,1701,5,0
0.5714285714285714,29203,413,359,6516,2,0
0.5,15921,213,212,3681,1,0
0.36363636363636365,7997,286,199,1949,0,0
0.42857142857142855,23564,567,478,1860,5,0
0.23076923076923078,553,65,218,255,0,0
1.0,11318,273,110,22533,0,0
0.16666666666666666,9374,169,188,3883,3,0
0.2857142857142857,2448,318,506,468,2,0
0.8,3505,1454,1998,676,7,0
0.23076923076923078,31954,3963,3639,21226,6,0
0.5714285714285714,22275,588,561,325,0,0
0.8,17049,1007,578,2493,0,0
0.3333333333333333,4996,407,416,107,7,0
0.9090909090909091,18819,792,678,4432,3,0
0.09090909090909091,19548,2441,103,26245,24,0
0.36363636363636365,3014,307,218,11,15,0
0.6,7849,742,462,3553,1,0
0.9,5571,546,423,1124,0,0
0.1111111111111111,3565,104,136,5322,8,0
0.5,9842,1248,2001,3843,10,0
0.5333333333333333,98,124,100,0,1,0
0.35714285714285715,72530,2075,489,53707,5,0
0.2,4287,312,628,1893,2,0
0.9166666666666666,404,139,172,365,0,0
0.8181818181818182,9505,1519,462,2777,4,0
0.5,6623,384,131,6017,2,0
0.3333333333333333,7040,40,309,4526,1,0
0.2222222222222222,18570,367,632,22797,3,0
0.25,16599,1112,2000,18744,16,0
0.4444444444444444,5081,749,779,5753,4,0
0.16666666666666666,28957,572,561,2749,7,0
0.23076923076923078,23606,475,68,7638,3,0
0.0,34973,2712,2235,13058,6,0
0.05,1266,183,188,1085,2,0
0.2,1335,246,164,499,7,0
1.0,25831,743,628,17264,0,0
0.8333333333333334,6212,552,737,1467,0,0
0.5,25780,3759,1568,25911,92,0
0.0,32039,10307,31,6957,45,0
0.2857142857142857,1184,305,318,731,0,0
0.3076923076923077,2393,284,118,528,2,0
0.2727272727272727,12064,1400,422,5560,6,0
0.2,51977,647,631,2657,9,0
0.4444444444444444,3796,82,88,60,1,0
0.0,24130,2245,65,29751,27,0
0.2727272727272727,42079,6692,4497,10431,75,0
0.3333333333333333,11490,182,345,20088,2,0
0.2,1426,143,145,123,1,0
0.3333333333333333,9898,109,111,7922,2,0
1.0,1091,269,328,1151,0,0
0.8571428571428571,19804,409,236,92966,0,0
0.2222222222222222,1505,66,108,296,3,0
0.9375,18306,339,124,1,6,0
1.0,23163,403,235,2530,4,0
0.47058823529411764,1329,45,56,416,0,0
0.0,3856,242,233,1416,0,0
0.7692307692307693,3754,136,262,676,13,0
0.6428571428571429,2413,293,157,1525,1,0
0.5,65064,859,142,165,1,0
1.0,85215,639,38,16625,6,0
0.2857142857142857,1055,308,1006,392,3,0
0.0,19452,2340,302,2220,1,0
1.0,114232,10241,482,997,107,0
0.75,15003,477,301,3103,2,0
0.125,26645,1618,1502,3425,11,0
0.9230769230769231,1217,170,271,107,4,0
0.3333333333333333,19013,1166,801,5004,2,0
0.46153846153846156,49542,1388,1233,551,76,0
0.3076923076923077,116,42,173,278,0,0
0.13333333333333333,7141,180,327,1533,4,0
0.8,32096,3837,952,13755,13,0
0.3333333333333333,22496,821,552,5897,29,0
0.2222222222222222,7200,262,567,429,2,0
0.5384615384615384,28275,1068,1883,689,29,0
1.0,22878,1164,1906,9190,8,0
1.0,12413,960,513,1258,6,0
0.0,166,24,22,189,0,0
0.26666666666666666,159,20,267,104,0,0
1.0,29,12,34,0,0,0
0.21052631578947367,626,41,87,272,0,0
1.0,1982,78,209,249,2,0
0.2,7850,446,388,8207,0,0
1.0,72495,4745,2404,2868,220,0
0.3125,3243,1044,1036,268,54,0
0.38461538461538464,39039,1364,1015,7511,11,0
0.6428571428571429,28788,1218,336,11501,17,0
1.0,2883,15,14,1192,0,0
0.2857142857142857,18216,537,475,1489,0,0
0.2222222222222222,3492,78,102,914,2,0
0.25,48369,680,611,9745,5,0
0.06666666666666667,10549,146,519,1242,4,0
0.6,4218,107,152,1474,1,0
0.2857142857142857,8134,600,88,3811,4,0
0.16666666666666666,1557,159,381,324,0,0
0.625,71086,2910,158,16293,68,0
0.5,5814,458,241,7654,0,0
0.125,133,35,118,36,5,0
0.18181818181818182,25566,1295,88,3026,8,0
0.13333333333333333,6492,532,759,2640,27,0
0.2,8902,447,197,1910,0,0
0.0,98934,390,374,52,0,0
0.25,13352,295,1216,1278,4,0
0.2857142857142857,84194,17806,16707,22588,43,0
0.16666666666666666,10436,4217,4200,3501,9,0
0.16666666666666666,21113,715,563,7845,4,0
0.25,751,76,85,162,0,0
0.5,57416,1347,891,21938,4,0
0.07692307692307693,1989,103,97,539,0,0
0.5,1478,88,207,644,1,0
0.5,5340,1243,777,52,3,0
0.16666666666666666,74003,8588,6724,4529,41,0
0.16666666666666666,61237,481,504,2532,8,0
0.26666666666666666,774,124,176,463,1,0
0.6,3014,1284,878,2381,23,0
0.25,2147,125,70,421,0,0
0.14285714285714285,19160,2717,2095,23523,10,0
0.4,9899,324,196,4208,2,0
0.3333333333333333,3048,185,83,295,3,0
0.0,106335,720,530,12004,65,0
0.17647058823529413,119211,1636,1212,1197,46,0
0.9090909090909091,1834,71,542,1554,0,0
0.2857142857142857,7072,123,221,2282,2,0
0.0,36586,1133,856,9220,4,0
0.25,13575,561,458,8413,1,0
0.29411764705882354,539,51,165,3209,0,0
0.5,12987,273,116,17132,1,0
0.36363636363636365,19934,482,479,4878,5,0
0.42857142857142855,30048,620,387,9678,1,0
0.38461538461538464,1637,26,203,1,1,0
0.0,18542,822,314,1765,6,0
0.9375,11655,182,107,663,2,0
0.8888888888888888,5290,371,539,323,14,0
0.5,15649,222,255,4429,0,0
0.16666666666666666,20172,2227,2104,1314,0,0
0.5555555555555556,2509,465,235,2493,0,0
0.6666666666666666,6804,931,1385,1773,2,0
0.0,6365,75,142,618,5,0
0.5,1491,12,145,889,1,0
0.5714285714285714,595,75,63,273,0,0
0.0,224,17,115,153,1,0
0.75,4652,232,174,2218,0,0
1.0,2216,40,53,91,2,0
0.25,4616,690,907,7,9,0
0.0,14197,266,687,3080,0,0
0.5,15488,1022,271,16773,22,0
0.5,5348,361,195,3392,3,0
0.25,6309,224,181,81,0,0
0.3333333333333333,13837,204,467,59,6,0
0.23076923076923078,36513,2166,1627,2977,0,0
0.6666666666666666,4448,226,296,11518,1,0
0.375,4857,258,308,3868,1,0
0.9285714285714286,8922,26510,581,1595,26,0
0.3333333333333333,718,299,166,75,0,0
1.0,8381,255,254,4300,3,0
0.16666666666666666,22317,491,226,7338,6,0
0.38461538461538464,166628,1781,1858,3634,32,0
0.9090909090909091,19287,722,529,11080,26,0
1.0,11374,583,420,7868,0,0
0.11764705882352941,128929,437,304,607,27,0
0.5555555555555556,8582,447,426,1951,2,0
0.875,5991,128,115,485,0,0
0.5833333333333334,5852,561,1433,4304,4,0
0.6,26443,3218,1943,10545,10,0
0.5,7411,118,58,4346,0,0
0.7272727272727273,1087,212,219,1300,0,0
0.9230769230769231,5301,289,1368,1764,10,0
1.0,33605,653,303,29022,2,0
0.0,558,151,434,336,0,0
0.4,62597,10273,98,39633,77,0
0.3333333333333333,400,13,68,54,0,0
0.3,315,94,597,36,4,0
0.7333333333333333,4099,5378,1238,471,6,0
1.0,199,18,136,6,0,0
1.0,2609,41,263,121,0,0
0.25,20997,498,109,12105,5,0
0.25,1259,837,1978,3200,9,1
0.9230769230769231,770,3274,3595,8,22,1
0.9090909090909091,1100,38849,34504,41,1014,1
0.25,6497,5902,5496,0,82,1
1.0,3203,2570,2638,0,5,1
0.15,2467,3421,3575,0,19,1
1.0,347,1451,1618,1,7,1
1.0,562,891,1643,1,1,1
0.9166666666666666,24,915,1633,0,2,1
0.9166666666666666,2511,12049,12263,0,212,1
0.8333333333333334,9,1406,1797,0,1,1
0.6,66,888,1183,0,0,1
0.15384615384615385,10,753,837,0,3,1
0.25,1694,8993,10228,0,4,1
0.0,2394,3947,3944,100,113,1
0.4166666666666667,465,7511,8411,1,7,1
0.9375,31,734,1827,1,2,1
1.0,10,6727,7518,0,20,1
0.5333333333333333,16,1003,1973,0,0,1
0.3125,164,933,1191,2,1,1
0.7272727272727273,4467,315,530,0,6,1
0.21428571428571427,70,2745,3095,0,2,1
1.0,21,683,2001,0,3,1
0.23076923076923078,669,1657,1970,4,2,1
1.0,12,100,116,0,0,1
0.3076923076923077,464,233,527,0,1,1
0.9166666666666666,152,155,449,0,1,1
1.0,194,773,2001,0,1,1
0.6,17,215,857,0,1,1
0.6470588235294118,677,8020,8714,2,22,1
0.23076923076923078,68,7407,8149,2,32,1
0.6666666666666666,138,688,1720,1,15,1
0.9230769230769231,203,183,77,0,0,1
1.0,116,1322,1891,2,1,1
0.9375,448,1334,1892,3,4,1
1.0,1,257,1084,0,0,1
0.375,86,200,745,0,1,1
0.2222222222222222,806,2782,2063,0,34,1
0.2,206,164,226,3,0,1
0.2631578947368421,34402,1374,2001,263,51,1
0.3125,12,573,1906,0,16,1
0.3684210526315789,125,3826,4159,0,11,1
0.18181818181818182,452,992,1791,2,13,1
0.23076923076923078,25,1441,1912,0,4,1
0.26666666666666666,42,128,263,0,1,1
0.5294117647058824,47,133,88,15,7,1
0.9230769230769231,16,143,721,0,6,1
0.2857142857142857,24,1091,1102,2,1,1
0.631578947368421,6,1081,561,0,9,1
0.5333333333333333,130,914,1995,5,5,1
0.2727272727272727,246,650,797,2,10,1
1.0,1,151,765,0,0,1
0.9166666666666666,15,560,754,0,5,1
1.0,1,103,644,0,0,1
0.25,146,570,1233,0,0,1
1.0,1,113,691,0,0,1
1.0,1,82,465,0,1,1
1.0,1,100,515,0,1,1
0.9090909090909091,16,784,1646,0,1,1
0.2,309,1059,1310,0,0,1
1.0,1,157,712,0,1,1
0.2857142857142857,31,941,1975,0,1,1
1.0,1,126,711,0,0,1
0.375,145,976,1713,1,1,1
1.0,1,106,650,0,0,1
1.0,1,121,656,0,0,1
0.8823529411764706,79,6340,6541,0,34,1
0.26666666666666666,1455,10500,11478,2,22,1
0.75,768,560,1427,0,9,1
1.0,1,97,674,0,0,1
1.0,1,114,609,0,1,1
0.44,14,4213,4710,0,32,1
0.2,3,1344,1577,0,2,1
0.3,2103,1315,1849,20,11,1
1.0,1,65,591,0,0,1
0.15384615384615385,1703,589,1963,0,6,1
0.25,277,473,1336,1,5,1
0.6842105263157895,5,415,527,0,0,1
0.75,4090,4872,5783,0,97,1
0.6666666666666666,3,67,1392,0,0,1
0.1875,245,914,1949,2,4,1
0.5454545454545454,3,87,1715,0,0,1
